,Entropy Values
196,2.630589273830733
197,2.61233468600426
198,2.68213777719128
199,2.684725686230929
200,2.684725686230929
201,2.6906040296227296
202,2.59049682097854
203,2.049869634749698
204,1.3305081512826873
205,1.7195007273541898
206,1.6727812451595234
207,1.6465178509900211
208,1.6067569422843069
209,1.4945534933400744
210,1.6341059804206306
211,1.607862613746443
212,1.5815992195769404
213,1.5347598594144733
214,1.5084369568072022
215,0.7194153367230443
216,0.7194153367230443
217,0.6915892283433596
218,0.7104144265921015
219,0.7382405349717864
220,0.6156478675765884
221,0.6156478675765884
222,0.6156478675765884
223,0.6156478675765884
224,0.8123827177236917
225,0.8819063441425792
226,0.8819063441425792
227,0.8819063441425792
228,0.863081145893837
229,0.8353661511477912
230,0.807637103237866
231,0.8353661511477912
232,0.863081145893837
233,0.863081145893837
234,0.6668008593696291
235,0.5968226693278463
236,0.5968226693278463
237,0.5968226693278463
238,0.5968226693278463
239,0.5968226693278463
240,0.6247167411823997
241,0.5968226693278464
242,0.5968226693278464
243,0.5968226693278464
244,0.5968226693278464
245,0.5968226693278464
246,0.5968226693278464
247,0.5968226693278464
248,0.5968226693278464
249,0.5968226693278464
250,0.5689151374645645
251,0.5689151374645645
252,0.5689151374645645
253,0.5689151374645645
254,0.5689151374645645
255,0.5689151374645645
256,0.5689151374645645
257,0.5689151374645645
258,0.5689151374645645
259,0.5689151374645645
260,0.6189696147456181
261,0.6468501827476112
262,0.6468501827476112
263,0.6468501827476112
264,0.6468501827476112
265,0.6468501827476112
266,0.6468501827476112
267,0.6468501827476112
268,0.6468501827476112
269,0.7246632944477471
270,0.6747172027666504
271,0.6468501827476112
272,0.6468501827476112
273,0.6747172027666504
274,0.6747172027666504
275,0.6747172027666504
276,0.6747172027666504
277,0.6747172027666504
278,0.6747172027666504
279,0.5968226693278464
280,0.5968226693278464
281,0.5968226693278464
282,0.6668008593696291
283,0.6389338393505899
284,0.6389338393505899
285,0.6389338393505899
286,0.6389338393505899
287,0.6389338393505899
288,0.6668008593696291
289,0.6668008593696291
290,0.6668008593696291
291,0.6668008593696291
292,0.5968226693278464
293,0.5968226693278464
294,0.5968226693278464
295,0.5968226693278464
296,0.5968226693278464
297,0.5968226693278464
298,0.5689151374645645
299,0.5689151374645645
300,0.5689151374645645
301,0.5689151374645645
302,0.5689151374645645
303,0.5689151374645645
304,0.5689151374645645
305,0.5689151374645645
306,0.5689151374645645
307,0.5689151374645645
308,0.5689151374645645
309,0.5689151374645645
310,0.5689151374645645
311,0.5689151374645645
312,0.5689151374645645
313,0.5689151374645645
314,0.5689151374645645
315,0.5768314808615859
316,0.5768314808615859
317,0.6468501827476113
318,0.6747172027666505
319,0.7025706303829603
320,0.7104869737799817
321,0.7104869737799817
322,0.7104869737799817
323,0.7104869737799817
324,0.7104869737799817
325,0.7025706303829602
326,0.7025706303829602
327,0.6525973091843928
328,0.6525973091843928
329,0.6247167411823997
330,0.6286039901733775
331,0.6006964583100957
332,0.6006964583100957
333,0.6006964583100957
334,0.6286039901733775
335,0.6286039901733775
336,0.6286039901733775
337,0.6286039901733775
338,0.6564980620279309
339,0.6564980620279309
340,0.6247167411823997
341,0.6247167411823997
342,0.6247167411823997
343,0.6247167411823997
344,0.5968226693278464
345,0.5968226693278464
346,0.5968226693278464
347,0.5968226693278464
348,0.5689151374645645
349,0.5689151374645645
350,0.5689151374645645
351,0.5689151374645645
352,0.6247167411823996
353,0.6247167411823996
354,0.6247167411823996
355,0.7224940774875075
356,0.869833303384959
357,0.8777496467819806
358,0.9054927003787
359,0.9054927003787
360,0.9332217482886253
361,0.9332217482886253
362,0.9054927003787
363,0.9749741669829729
364,0.9749741669829729
365,0.8975763569816786
366,0.7781325668197885
367,1.6436877819276763
368,1.669441602354431
369,1.669441602354431
370,1.6455712668473619
371,1.6455712668473619
372,1.6455712668473619
373,1.703162870443839
374,1.7287788714419088
375,1.7287788714419088
376,1.703162870443839
377,0.8741717373054387
378,0.8186438013646169
379,0.8186438013646169
380,0.8186438013646169
381,0.8684246108686573
382,0.8684246108686573
383,0.7304104208845288
384,0.7025706303829602
385,0.6747172027666504
386,0.6747172027666504
387,0.6468501827476112
388,0.6968235039461786
389,0.7246632944477472
390,0.7246632944477472
391,0.6747172027666505
392,0.7025706303829603
393,0.7025706303829603
394,0.7025706303829603
395,0.7025706303829603
396,0.7025706303829603
397,0.7025706303829603
398,0.6525973091843928
399,0.671422507433135
400,0.7688796527680486
401,0.7688796527680486
402,0.7688796527680486
403,0.8188529739666158
404,0.8466927644681844
405,0.8466927644681844
406,0.8466927644681844
407,0.8745188728478693
408,0.9023312538004656
409,0.8582775719011265
410,0.7582365292642136
